run_id,checkin_date,checkout_date,nights,days_from_now,guests,position,page,room_id,url,title,room_type,bedrooms,beds,bathrooms,guests_capacity,price,rating_overall,rating_accuracy,rating_cleanliness,rating_checkin,rating_communication,rating_location,rating_value,reviews_count,host_id,host_name,is_superhost,is_guest_favorite,top_percent,badges,instant_book,cancellation_policy,has_pool,has_gym,has_parking,amenities_count,min_nights,max_nights
10J-3N,2026-01-17,2026-01-20,3,10,2,79,5,1314456242605702243,https://www.airbnb.com/rooms/1314456242605702243,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,860",4.97,4.97,5,5,5,4.79,4.93,29,598491220,Hosted by Ferhat,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,80,5,1515814556806060042,https://www.airbnb.com/rooms/1515814556806060042,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ2,935",5,5,5,5,4.75,5,4.75,4,718812981,Hosted by Abi Holidays,False,False,,,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,81,5,1096766977399585936,https://www.airbnb.com/rooms/1096766977399585936,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,5,"ﺩ.ﺇ2,946",5,5,4.9,4.95,4.98,5,4.93,60,563346491,Hosted by Dreamscape,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,82,5,1564991099331490583,https://www.airbnb.com/rooms/1564991099331490583,Apartment in Dubai,ENTIRE_HOME,2,2,2,5,"ﺩ.ﺇ3,707",5,5,5,5,5,5,5,6,656895512,Hosted by Luxe Living Collection,False,True,,Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,83,5,1563613513660070984,https://www.airbnb.com/rooms/1563613513660070984,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,581",5,5,5,5,5,5,5,1,713037241,Hosted by Liv Reside Vacation Homes Rental,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,84,5,1498396291809678326,https://www.airbnb.com/rooms/1498396291809678326,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,736",5,5,5,5,5,5,5,10,657085601,Hosted by Gintare,True,True,,Superhost | Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,85,5,1525442111732542545,https://www.airbnb.com/rooms/1525442111732542545,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,497",5,5,5,5,5,5,5,4,559732650,Hosted by StayMada,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,86,5,1510716855415725991,https://www.airbnb.com/rooms/1510716855415725991,Apartment in Dubai,ENTIRE_HOME,1,2,1,5,"ﺩ.ﺇ3,480",5,4.95,4.95,5,5,4.95,4.95,22,419752101,Hosted by Golden Lux Holiday Homes,False,True,5,Guest Favorite | Top 5%,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,87,5,52493153,https://www.airbnb.com/rooms/52493153,Apartment in Burj Khalifa,ENTIRE_HOME,1,3,1,3,"ﺩ.ﺇ1,952",4.97,4.94,4.96,4.92,4.98,4.94,4.9,125,242523215,Hosted by Valeria,True,False,,Superhost,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,88,5,1217327126500487867,https://www.airbnb.com/rooms/1217327126500487867,Apartment in Burj Khalifa,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,980",5,4.98,5,5,5,4.98,4.95,40,38632309,Hosted by Mohammed,True,True,5,Superhost | Guest Favorite | Top 5%,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,89,5,1065736849936605437,https://www.airbnb.com/rooms/1065736849936605437,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,552",4.83,4.83,4.83,4.83,4.5,4.83,4.83,6,82995998,Hosted by Bespoke,False,False,,,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,90,5,1491181466710965573,https://www.airbnb.com/rooms/1491181466710965573,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,511",4.78,4.78,4.89,4.78,4.78,5,5,18,653575635,Hosted by Ellice Marie,True,True,,Superhost | Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,91,6,1525442111732542545,https://www.airbnb.com/rooms/1525442111732542545,Apartment in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ2,497",5,5,5,5,5,5,5,4,559732650,Hosted by StayMada,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,92,6,1381827842044360841,https://www.airbnb.com/rooms/1381827842044360841,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,3,"ﺩ.ﺇ1,757",5,5,5,5,5,5,5,3,405760695,Hosted by Livbnb,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,93,6,1463901983306549305,https://www.airbnb.com/rooms/1463901983306549305,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,906",5,5,5,5,5,5,5,9,38845135,Hosted by Joseph,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,94,6,1569495063312013765,https://www.airbnb.com/rooms/1569495063312013765,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ2,764",5,5,5,5,5,5,5,1,718812981,Hosted by Abi Holidays,False,False,,,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,95,6,1572192898981398145,https://www.airbnb.com/rooms/1572192898981398145,Apartment in Dubai,ENTIRE_HOME,,2,1,4,"ﺩ.ﺇ2,146",4.83,5,5,5,5,4.83,4.5,6,656289735,Hosted by Elie,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,96,6,1533003592554229480,https://www.airbnb.com/rooms/1533003592554229480,Apartment in Dubai,ENTIRE_HOME,1,1,1,3,"ﺩ.ﺇ1,664",5,5,4.75,5,5,5,5,4,446192069,Hosted by Amare Holiday Homes,True,False,,Superhost,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,97,6,1587088584109138628,https://www.airbnb.com/rooms/1587088584109138628,Apartment in Dubai,ENTIRE_HOME,1,2,1,3,"ﺩ.ﺇ1,712",0,0,0,0,0,0,0,0,242523215,Hosted by Valeria,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,98,6,1523926074641465517,https://www.airbnb.com/rooms/1523926074641465517,Condo in Dubai,ENTIRE_HOME,1,4,1,8,"ﺩ.ﺇ2,811",5,4.5,5,5,5,5,5,4,702738089,Hosted by Seven Heights Homes,True,False,,Superhost,False,,True,False,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,99,6,1187807789644148471,https://www.airbnb.com/rooms/1187807789644148471,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,3,"ﺩ.ﺇ2,188",4.82,4.73,4.91,4.55,4.64,5,4.45,11,547962315,Hosted by Aparts.Ae,True,False,,Superhost,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,100,6,1582568614413878939,https://www.airbnb.com/rooms/1582568614413878939,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,674",5,5,5,5,5,5,5,1,717906861,Hosted by Onelink Vacation Homes Llc,False,False,,,False,,True,False,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,101,6,1491181466710965573,https://www.airbnb.com/rooms/1491181466710965573,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,511",4.78,4.78,4.89,4.78,4.78,5,5,18,653575635,Hosted by Ellice Marie,True,True,,Superhost | Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,102,6,1498396291809678326,https://www.airbnb.com/rooms/1498396291809678326,Apartment in Burj Khalifa,ENTIRE_HOME,1,2,1,4,"ﺩ.ﺇ2,736",5,5,5,5,5,5,5,10,657085601,Hosted by Gintare,True,True,,Superhost | Guest Favorite,False,,True,True,True,14,,
10J-3N,2026-01-17,2026-01-20,3,10,2,103,6,1501128096722365577,https://www.airbnb.com/rooms/1501128096722365577,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,507",5,5,5,5,5,5,5,4,714399640,Hosted by Alexis Luxury Vacation Homes,False,False,,,False,,True,True,True,9,,
10J-3N,2026-01-17,2026-01-20,3,10,2,104,6,1523637458728658080,https://www.airbnb.com/rooms/1523637458728658080,Apartment in Dubai,ENTIRE_HOME,1,2,2,4,"ﺩ.ﺇ2,944",5,5,5,5,5,4.73,5,11,667415237,Hosted by Mahogany,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,105,6,1380358132174929473,https://www.airbnb.com/rooms/1380358132174929473,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,748",4.91,5,4.91,5,4.91,4.91,4.82,11,517081432,Hosted by Zenos Vacation Homes Rental,False,True,,Guest Favorite,False,,True,False,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,106,6,1199337415312384893,https://www.airbnb.com/rooms/1199337415312384893,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,637",5,4.93,5,4.93,5,4.93,4.93,14,589436625,Hosted by Alexandra,True,True,,Superhost | Guest Favorite,False,,True,True,True,10,,
10J-3N,2026-01-17,2026-01-20,3,10,2,107,6,1500680080197079493,https://www.airbnb.com/rooms/1500680080197079493,Apartment in Burj Khalifa,ENTIRE_HOME,1,1,1,3,"ﺩ.ﺇ1,654",5,5,5,5,5,5,4.8,5,678503589,Hosted by Atlantis Blue Holiday Homes,True,True,,Superhost | Guest Favorite,False,,True,True,True,12,,
10J-3N,2026-01-17,2026-01-20,3,10,2,108,6,1126241059447508435,https://www.airbnb.com/rooms/1126241059447508435,Apartment in Burj Khalifa,ENTIRE_HOME,1,,1,3,"ﺩ.ﺇ2,121",4.99,4.99,4.95,4.92,4.96,4.91,4.92,78,242523215,Hosted by Valeria,True,True,,Superhost | Guest Favorite,False,,True,True,True,13,,
10J-3N,2026-01-17,2026-01-20,3,10,2,109,7,1553822120462706676,https://www.airbnb.com/rooms/1553822120462706676,Apartment in Dubai,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,978",5,5,5,5,5,5,5,3,674657164,Hosted by Alzohra Holidays Home,True,False,,Superhost,False,,True,True,True,10,,
10J-3N,2026-01-17,2026-01-20,3,10,2,110,7,1327935368003403222,https://www.airbnb.com/rooms/1327935368003403222,Apartment in Burj Khalifa,ENTIRE_HOME,,1,1,2,"ﺩ.ﺇ1,984",4.81,4.9,4.84,5,4.84,4.81,4.74,31,408477753,Hosted by Viktoriia,False,True,,Guest Favorite,False,,True,True,True,11,,
10J-3N,2026-01-17,2026-01-20,3,10,2,111,7,1575541632298640133,https://www.airbnb.com/rooms/1575541632298640133,Condo in Dubai,ENTIRE_HOME,1,1,1,2,"ﺩ.ﺇ1,882",5,5,5,5,5,5,5,1,683744979,Hosted by Shubo,False,False,,,False,,True,True,True,13,,
